Line,X,Y,Ch1,Ch2,Ch3,Ch4
Livs0125s2p,287613.77,2476410.86,-41.22,-11.1,-1.02,0.84
Livs0125s2p,287613.69,2476410.87,-42.71,-12.01,-1.85,0.6
Livs0125s2p,287613.6,2476410.87,-43.64,-12.61,-2.1,0.41
Livs0125s2p,287613.51,2476410.88,-43.87,-12.93,-2.26,0.27
Livs0125s2p,287613.43,2476410.89,-43.37,-12.61,-2.34,0.27
Livs0125s2p,287613.34,2476410.9,-41.96,-11.86,-2.26,0.17
Livs0125s2p,287613.28,2476410.9,-41.05,-11.44,-2.1,0.08
Livs0125s2p,287613.2,2476410.9,-40.49,-11.36,-1.92,0.16
Livs0125s2p,287613.12,2476410.9,-40.91,-11.79,-2.17,0.1
Livs0125s2p,287613.06,2476410.9,-42.16,-12.68,-2.51,0.09
Livs0125s2p,287612.98,2476410.9,-43.89,-13.43,-2.76,0.09
Livs0125s2p,287612.91,2476410.9,-44.06,-13.26,-2.66,0.17
Livs0125s2p,287612.84,2476410.9,-43,-12.62,-2.18,0.18
Livs0125s2p,287612.77,2476410.9,-41.43,-11.46,-1.61,0.42
Livs0125s2p,287612.69,2476410.9,-39.92,-10.46,-1.02,0.6
Livs0125s2p,287612.62,2476410.9,-39.16,-10.05,-0.84,0.67
Livs0125s2p,287612.55,2476410.9,-39.66,-10.46,-0.86,0.93
Livs0125s2p,287612.48,2476410.9,-40.66,-11.12,-1.18,0.75
Livs0125s2p,287612.42,2476410.89,-42.15,-12.03,-1.67,0.5
Livs0125s2p,287612.35,2476410.89,-43.54,-12.94,-2.1,0.34
Livs0125s2p,287612.29,2476410.88,-44.72,-13.52,-2.51,0.08
Livs0125s2p,287612.21,2476410.88,-45.79,-14.26,-2.76,0.1
Livs0125s2p,287612.15,2476410.87,-45.87,-14.43,-2.85,0
Livs0125s2p,287612.08,2476410.87,-45.79,-14.25,-2.75,0.18
Livs0125s2p,287612.01,2476410.87,-45.11,-13.93,-2.59,0.09
Livs0125s2p,287611.93,2476410.87,-43.79,-13.11,-2.27,0.34
Livs0125s2p,287611.82,2476410.87,-40.87,-11.35,-1.59,0.6
Livs0125s2p,287611.72,2476410.88,-38.14,-10.03,-0.93,0.84
Livs0125s2p,287611.59,2476410.89,-35.59,-8.62,0.06,1.49
Livs0125s2p,287611.47,2476410.89,-33.59,-7.47,0.57,1.66
Livs0125s2p,287611.37,2476410.9,-32.44,-6.88,0.81,1.84
Livs0125s2p,287611.25,2476410.91,-32.84,-7.14,0.73,1.74
Livs0125s2p,287611.14,2476410.91,-34.52,-8.06,0.39,1.34
Livs0125s2p,287611.02,2476410.92,-36.6,-9.7,-0.53,0.92
Livs0125s2p,287610.9,2476410.93,-39.09,-11.13,-1.1,0.58
Livs0125s2p,287610.8,2476410.93,-41.56,-12.45,-1.77,0.42
Livs0125s2p,287610.69,2476410.93,-44.32,-13.68,-2.17,0.26
Livs0125s2p,287610.61,2476410.93,-45.71,-14.43,-2.67,0.17
Livs0125s2p,287610.5,2476410.92,-46.79,-15.09,-3.25,-0.08
Livs0125s2p,287610.41,2476410.92,-47.71,-15.69,-3.6,-0.15
Livs0125s2p,287610.3,2476410.92,-48.19,-16.09,-3.59,-0.33
Livs0125s2p,287610.2,2476410.92,-48.51,-16.18,-3.66,-0.33
Livs0125s2p,287610.1,2476410.91,-48.68,-16.16,-3.91,-0.33
Livs0125s2p,287610,2476410.91,-48.69,-16.33,-3.82,-0.32
Livs0125s2p,287609.9,2476410.91,-48.68,-16.34,-4,-0.42
Livs0125s2p,287609.81,2476410.9,-48.41,-16.4,-3.99,-0.5
Livs0125s2p,287609.73,2476410.89,-48.33,-16.23,-4,-0.41
Livs0125s2p,287609.65,2476410.88,-47.82,-15.91,-3.84,-0.24
Livs0125s2p,287609.57,2476410.87,-47.49,-15.75,-3.51,0.02
Livs0125s2p,287609.49,2476410.86,-47.16,-15.51,-3.34,0.01
Livs0125s2p,287609.41,2476410.85,-46.83,-15.16,-3.09,0.25
Livs0125s2p,287609.33,2476410.84,-46.49,-14.75,-2.84,0.35
Livs0125s2p,287609.25,2476410.82,-45.98,-14.25,-2.75,0.41
Livs0125s2p,287609.17,2476410.81,-45.39,-13.9,-2.49,0.59
Livs0125s2p,287609.09,2476410.8,-44.59,-13.49,-2.18,0.68
Livs0125s2p,287608.99,2476410.8,-43.65,-13,-1.84,0.76
Livs0125s2p,287608.89,2476410.8,-42.74,-12.34,-1.5,0.84
Livs0125s2p,287608.77,2476410.8,-40.4,-10.44,-0.83,1.08
Livs0125s2p,287608.67,2476410.8,-37.57,-8.18,0.16,1.67
Livs0125s2p,287608.55,2476410.8,-33.54,-5.2,2.46,2.66
Livs0125s2p,287608.43,2476410.8,-28.97,-1.88,4.39,3.73
Livs0125s2p,287608.32,2476410.8,-25.71,0.37,5.7,4.49
Livs0125s2p,287608.21,2476410.8,-24.32,0.86,6.21,4.83
Livs0125s2p,287608.1,2476410.8,-25.79,-0.3,5.87,4.56
Livs0125s2p,287607.99,2476410.8,-28.54,-2.29,4.47,3.65
Livs0125s2p,287607.89,2476410.8,-31.96,-4.96,2.98,2.91
Livs0125s2p,287607.78,2476410.8,-35.76,-7.77,1.39,2.16
Livs0125s2p,287607.67,2476410.79,-40.9,-11.49,-0.26,1.33
Livs0125s2p,287607.58,2476410.79,-43.48,-13.4,-1.42,0.84
Livs0125s2p,287607.47,2476410.79,-45.3,-14.57,-2.51,0.49
Livs0125s2p,287607.38,2476410.78,-46.62,-15.4,-2.99,0.34
Livs0125s2p,287607.27,2476410.78,-47.21,-15.57,-3.17,0.26
Livs0125s2p,287607.18,2476410.78,-47.53,-15.64,-3.33,0.27
Livs0125s2p,287607.07,2476410.77,-47.78,-15.73,-3.25,0.34
Livs0125s2p,287606.96,2476410.77,-47.95,-15.73,-3.26,0.33
Livs0125s2p,287606.88,2476410.77,-47.87,-15.72,-3.26,0.34
Livs0125s2p,287606.78,2476410.77,-47.85,-15.8,-3.41,0.09
Livs0125s2p,287606.69,2476410.78,-48.12,-15.89,-3.57,-0.09
Livs0125s2p,287606.59,2476410.78,-48.02,-15.8,-3.58,0.01
Livs0125s2p,287606.51,2476410.79,-47.77,-15.73,-3.5,0.09
Livs0125s2p,287606.4,2476410.79,-47.44,-15.49,-3.25,0.27
Livs0125s2p,287606.31,2476410.79,-47.18,-15.24,-3.15,0.26
Livs0125s2p,287606.21,2476410.8,-46.94,-15.06,-3.07,0.33
Livs0125s2p,287606.12,2476410.8,-46.68,-14.65,-2.92,0.5
Livs0125s2p,287606.03,2476410.81,-46.26,-14.06,-2.67,0.5
Livs0125s2p,287605.92,2476410.81,-45.53,-13.49,-2.32,0.49
Livs0125s2p,287605.83,2476410.82,-44.7,-13.16,-2.09,0.67
Livs0125s2p,287605.73,2476410.82,-44.02,-12.97,-1.91,0.67
Livs0125s2p,287605.62,2476410.83,-43.42,-12.98,-1.93,0.67
Livs0125s2p,287605.52,2476410.84,-43.49,-13.14,-2,0.67
Livs0125s2p,287605.42,2476410.84,-43.67,-13.22,-2.25,0.42
Livs0125s2p,287605.32,2476410.85,-43.91,-13.4,-2.25,0.33
Livs0125s2p,287605.21,2476410.86,-44.06,-13.38,-2.49,0.27
Livs0125s2p,287605.11,2476410.86,-44.06,-13.3,-2.41,0.26
Livs0125s2p,287605.01,2476410.87,-43.9,-13.22,-2.41,0.27
Livs0125s2p,287604.9,2476410.87,-43.82,-13.12,-2.32,0.5
Livs0125s2p,287604.81,2476410.86,-44.06,-13.38,-2.26,0.5
Livs0125s2p,287604.69,2476410.86,-44.47,-13.62,-2.32,0.51
Livs0125s2p,287604.6,2476410.85,-45.2,-14.03,-2.51,0.35
Livs0125s2p,287604.49,2476410.85,-46.2,-14.61,-2.57,0.17
Livs0125s2p,287604.37,2476410.85,-46.95,-14.96,-3.07,0.02
Livs0125s2p,287604.28,2476410.84,-47.53,-15.44,-3.24,-0.08
Livs0125s2p,287604.17,2476410.84,-47.93,-15.71,-3.41,-0.08
Livs0125s2p,287604.07,2476410.83,-48.1,-15.96,-3.57,-0.15
Livs0125s2p,287603.97,2476410.83,-48.51,-15.94,-3.75,-0.25
Livs0125s2p,287603.88,2476410.84,-48.52,-15.87,-3.66,-0.17
Livs0125s2p,287603.78,2476410.84,-48.26,-15.61,-3.57,0.02
Livs0125s2p,287603.68,2476410.85,-48.1,-15.7,-3.49,0.09
Livs0125s2p,287603.6,2476410.86,-47.84,-15.79,-3.58,0.09
Livs0125s2p,287603.49,2476410.86,-47.84,-15.69,-3.49,0.09
Livs0125s2p,287603.41,2476410.87,-47.5,-15.54,-3.48,0.02
Livs0125s2p,287603.31,2476410.87,-47.33,-15.11,-3.4,0.01
Livs0125s2p,287603.22,2476410.88,-46.59,-14.45,-3.08,0.17
Livs0125s2p,287603.12,2476410.89,-45.02,-13.29,-2.42,0.42
Livs0125s2p,287603.02,2476410.89,-41.04,-10.23,-1.08,0.99
Livs0125s2p,287602.93,2476410.89,-36.63,-6.98,0.49,1.83
Livs0125s2p,287602.82,2476410.89,-31.25,-3,3.65,3.42
Livs0125s2p,287602.73,2476410.89,-25.2,1.38,5.97,4.5
Livs0125s2p,287602.62,2476410.89,-19.48,5.21,8.13,5.4
Livs0125s2p,287602.54,2476410.89,-15.22,7.77,9.54,6.06
Livs0125s2p,287602.43,2476410.89,-14.58,7.21,9.63,5.99
Livs0125s2p,287602.33,2476410.89,-17.39,4.55,7.71,4.9
Livs0125s2p,287602.23,2476410.88,-20.73,1.73,6.14,4.15
Livs0125s2p,287602.13,2476410.88,-22.87,0.16,5.31,3.75
Livs0125s2p,287602.03,2476410.88,-22.79,0.32,5.47,3.83
Livs0125s2p,287601.93,2476410.89,-20.12,2.81,6.47,4.24
Livs0125s2p,287601.84,2476410.89,-18.29,4.3,7.55,4.9
Livs0125s2p,287601.72,2476410.89,-18.7,4.3,7.88,5.32
Livs0125s2p,287601.62,2476410.9,-21.61,2.48,7.13,4.75
Livs0125s2p,287601.52,2476410.9,-26.01,-0.59,5.46,4
Livs0125s2p,287601.41,2476410.9,-33.12,-5.73,3.57,3.07
Livs0125s2p,287601.32,2476410.91,-37.7,-8.88,1.74,2.26
Livs0125s2p,287601.21,2476410.91,-41.35,-11.54,-0.33,1.17
Livs0125s2p,287601.11,2476410.91,-44.25,-13.29,-1.58,0.76
Livs0125s2p,287601.01,2476410.91,-46.07,-14.69,-2.33,0.33
Livs0125s2p,287600.91,2476410.91,-47.47,-15.77,-2.98,0.08
Livs0125s2p,287600.83,2476410.9,-47.53,-15.93,-3.32,0.1
Livs0125s2p,287600.74,2476410.9,-47.61,-15.94,-3.49,0.01
Livs0125s2p,287600.66,2476410.89,-47.44,-15.84,-3.48,0.01
Livs0125s2p,287600.56,2476410.89,-47.44,-15.59,-3.5,-0.07
Livs0125s2p,287600.48,2476410.89,-47.02,-15.34,-3.48,0.01
Livs0125s2p,287600.39,2476410.88,-46.51,-14.92,-3.39,0.09
Livs0125s2p,287600.3,2476410.88,-46.09,-14.58,-2.98,0.27
Livs0125s2p,287600.22,2476410.87,-45.58,-14.1,-2.73,0.35
Livs0125s2p,287600.11,2476410.87,-44.85,-13.59,-2.4,0.5
Livs0125s2p,287600.02,2476410.87,-43.92,-12.76,-2.08,0.59
Livs0125s2p,287599.91,2476410.87,-41.83,-11.43,-1.57,0.85
Livs0125s2p,287599.8,2476410.87,-40,-10.1,-0.4,1.32
Livs0125s2p,287599.69,2476410.87,-37.61,-8.28,0.42,1.91
Livs0125s2p,287599.59,2476410.87,-35.69,-7.04,1.25,2.16
Livs0125s2p,287599.49,2476410.87,-34.85,-6.44,1.32,2.41
Livs0125s2p,287599.38,2476410.87,-35,-7.11,1.18,2.41
Livs0125s2p,287599.28,2476410.87,-35.93,-7.94,0.76,2.07
Livs0125s2p,287599.17,2476410.87,-37.02,-8.6,0.26,1.75
Livs0125s2p,287599.06,2476410.87,-37.28,-8.85,0.17,1.66
Livs0125s2p,287598.98,2476410.87,-37.11,-8.61,0.17,1.58
Livs0125s2p,287598.88,2476410.87,-37.28,-8.61,0.24,1.66
Livs0125s2p,287598.8,2476410.87,-37.94,-8.94,0.25,1.59
Livs0125s2p,287598.7,2476410.87,-39.03,-9.61,-0.16,1.41
Livs0125s2p,287598.61,2476410.87,-40.44,-10.61,-0.66,1.24
Livs0125s2p,287598.51,2476410.87,-42,-11.83,-1.15,0.92
Livs0125s2p,287598.42,2476410.88,-44.15,-13.24,-1.82,0.66
Livs0125s2p,287598.33,2476410.88,-45.41,-14.24,-2.23,0.42
Livs0125s2p,287598.23,2476410.88,-46.39,-14.84,-2.73,0.17
Livs0125s2p,287598.14,2476410.88,-46.97,-15.24,-2.99,0.16
Livs0125s2p,287598.04,2476410.88,-47.37,-15.5,-3.32,-0.08
Livs0125s2p,287597.94,2476410.87,-47.79,-15.83,-3.47,-0.09
Livs0125s2p,287597.84,2476410.87,-48.05,-15.98,-3.48,-0.24
Livs0125s2p,287597.73,2476410.87,-48.2,-16,-3.56,-0.34
Livs0125s2p,287597.63,2476410.87,-47.96,-15.98,-3.56,-0.24
Livs0125s2p,287597.53,2476410.87,-47.87,-15.82,-3.73,-0.24
Livs0125s2p,287597.43,2476410.87,-47.62,-15.89,-3.56,-0.15
Livs0125s2p,287597.33,2476410.87,-47.45,-15.58,-3.48,-0.15
Livs0125s2p,287597.24,2476410.87,-47.28,-15.41,-3.39,-0.16
Livs0125s2p,287597.13,2476410.86,-47.14,-15.33,-3.32,-0.07
Livs0125s2p,287597.02,2476410.86,-46.9,-14.99,-3.31,-0.08
Livs0125s2p,287596.93,2476410.86,-46.4,-14.83,-3.16,-0.08
Livs0125s2p,287596.82,2476410.85,-45.83,-14.42,-2.97,0
Livs0125s2p,287596.73,2476410.85,-45.4,-14.16,-2.64,0.08
Livs0125s2p,287596.62,2476410.85,-44.75,-13.76,-2.4,0.49
Livs0125s2p,287596.53,2476410.84,-43.93,-13.19,-2.17,0.6
Livs0125s2p,287596.42,2476410.84,-42.43,-12.11,-1.56,0.76
Livs0125s2p,287596.32,2476410.84,-39.78,-10.1,-0.83,1.09
Livs0125s2p,287596.22,2476410.84,-38.52,-9.28,-0.33,1.33
Livs0125s2p,287596.12,2476410.84,-38.35,-9.28,-0.24,1.33
Livs0125s2p,287596.03,2476410.84,-39.09,-9.76,-0.58,1.17
Livs0125s2p,287595.94,2476410.84,-40.34,-10.85,-0.99,0.92
Livs0125s2p,287595.85,2476410.85,-42.09,-11.84,-1.57,0.75
Livs0125s2p,287595.75,2476410.85,-44.23,-13.17,-2.07,0.5
Livs0125s2p,287595.65,2476410.85,-45.39,-14,-2.66,0.17
Livs0125s2p,287595.56,2476410.86,-46.06,-14.49,-2.81,0.08
Livs0125s2p,287595.46,2476410.86,-46.55,-14.82,-2.9,0.17
Livs0125s2p,287595.37,2476410.86,-46.73,-14.91,-3.06,0.09
Livs0125s2p,287595.27,2476410.87,-46.87,-15.15,-3.15,0.08
Livs0125s2p,287595.15,2476410.87,-46.81,-14.98,-3.15,0.1
Livs0125s2p,287595.04,2476410.87,-46.72,-14.82,-3.15,0.18
Livs0125s2p,287594.91,2476410.87,-46.55,-14.81,-2.99,0.26
Livs0125s2p,287594.8,2476410.87,-46.36,-14.65,-2.98,0.25
Livs0125s2p,287594.67,2476410.87,-46.03,-14.65,-2.9,0.35
Livs0125s2p,287594.56,2476410.87,-45.87,-14.57,-2.82,0.42
Livs0125s2p,287594.44,2476410.87,-45.73,-14.33,-2.83,0.34
Livs0125s2p,287594.31,2476410.86,-45.81,-14.34,-2.83,0.33
Livs0125s2p,287594.19,2476410.86,-45.72,-14.33,-2.72,0.33
Livs0125s2p,287594.08,2476410.86,-45.57,-14.09,-2.57,0.42
Livs0125s2p,287593.99,2476410.87,-44.65,-13.51,-2.4,0.58
Livs0125s2p,287593.89,2476410.87,-43.08,-12.59,-1.73,0.92
Livs0125s2p,287593.81,2476410.88,-40.26,-10.42,-0.66,1.41
Livs0125s2p,287593.72,2476410.88,-35.53,-7.12,1.24,2.25
Livs0125s2p,287593.62,2476410.89,-23.15,1.94,4.56,3.74
Livs0125s2p,287593.54,2476410.89,-9.52,12.07,9.55,6.06
Livs0125s2p,287593.45,2476410.9,7.9,25.03,19.51,10.87
Livs0125s2p,287593.37,2476410.9,26.41,38.56,26.98,14.37
Livs0125s2p,287593.27,2476410.9,41.46,49.34,33.2,17.37
Livs0125s2p,287593.19,2476410.91,49.94,55.01,36.54,18.76
Livs0125s2p,287593.08,2476410.91,46.96,52.18,36.46,18.53
Livs0125s2p,287592.97,2476410.91,35.33,43.04,30.39,15.29
Livs0125s2p,287592.87,2476410.9,18.63,30.25,23.5,12.13
Livs0125s2p,287592.76,2476410.9,1.05,16.98,16.36,8.72
Livs0125s2p,287592.67,2476410.9,-15.06,5.11,10.3,5.81
Livs0125s2p,287592.56,2476410.9,-31.5,-6.84,5.56,3.65
Livs0125s2p,287592.45,2476410.9,-38.64,-11.42,2.25,2.25
Livs0125s2p,287592.35,2476410.9,-42.79,-13.67,-0.66,1.1
Livs0125s2p,287592.24,2476410.9,-45.04,-14.66,-1.65,0.6
Livs0125s2p,287592.14,2476410.89,-46.13,-14.92,-2.24,0.42
Livs0125s2p,287592.04,2476410.9,-46.71,-14.75,-2.64,0.17
Livs0125s2p,287591.95,2476410.9,-46.8,-14.66,-2.82,0.17
Livs0125s2p,287591.83,2476410.9,-46.82,-14.5,-2.83,0.09
Livs0125s2p,287591.74,2476410.91,-46.55,-14.51,-2.9,0.08
Livs0125s2p,287591.64,2476410.91,-46.39,-14.66,-2.97,0.17
Livs0125s2p,287591.53,2476410.91,-46.14,-14.75,-2.98,0.17
Livs0125s2p,287591.44,2476410.92,-46.12,-14.82,-2.99,0.09
Livs0125s2p,287591.34,2476410.92,-46.06,-14.83,-2.9,0.09
Livs0125s2p,287591.24,2476410.92,-45.97,-14.74,-2.82,0.09
Livs0125s2p,287591.14,2476410.92,-45.89,-14.74,-2.82,0.25
Livs0125s2p,287591.04,2476410.93,-45.95,-14.74,-2.81,0.25
Livs0125s2p,287590.94,2476410.93,-46.04,-14.57,-2.82,0.26
Livs0125s2p,287590.84,2476410.93,-45.8,-14.24,-2.65,0.34
Livs0125s2p,287590.75,2476410.93,-44.9,-13.58,-2.33,0.33
Livs0125s2p,287590.64,2476410.93,-42.56,-12.07,-1.49,0.93
Livs0125s2p,287590.55,2476410.93,-38.41,-8.93,0.17,1.83
Livs0125s2p,287590.44,2476410.94,-27.7,-0.88,3.16,3.08
Livs0125s2p,287590.34,2476410.94,-19.08,5.17,8.06,5.32
Livs0125s2p,287590.25,2476410.94,-12.94,9.25,10.21,6.23
Livs0125s2p,287590.14,2476410.94,-10.85,10.4,11.06,6.48
Livs0125s2p,287590.06,2476410.93,-12.34,9.09,10.46,6.23
Livs0125s2p,287589.96,2476410.93,-18.81,4.11,8.63,5.4
Livs0125s2p,287589.87,2476410.92,-24.78,-0.46,6.39,4.24
Livs0125s2p,287589.76,2476410.92,-30.87,-4.78,3,2.66
Livs0125s2p,287589.66,2476410.91,-36.1,-8.34,1.07,1.82
Livs0125s2p,287589.57,2476410.91,-40.18,-11.01,-0.4,1.18
Livs0125s2p,287589.47,2476410.9,-43.66,-13.34,-1.49,0.68
Livs0125s2p,287589.38,2476410.9,-44.82,-14,-2.15,0.6
Livs0125s2p,287589.27,2476410.89,-45.75,-14.51,-2.65,0.5
Livs0125s2p,287589.18,2476410.89,-46.41,-14.76,-3.08,0.26
Livs0125s2p,287589.07,2476410.89,-46.65,-15.01,-3.07,0.09
Livs0125s2p,287588.96,2476410.9,-46.82,-15.32,-3.14,0.1
Livs0125s2p,287588.87,2476410.9,-46.88,-15.41,-3.33,0
Livs0125s2p,287588.75,2476410.9,-46.98,-15.33,-3.33,0.1
Livs0125s2p,287588.66,2476410.91,-47.07,-15.24,-3.32,0.01
Livs0125s2p,287588.54,2476410.91,-46.8,-14.99,-3.23,0.17
Livs0125s2p,287588.45,2476410.91,-46.72,-14.75,-3.23,0.24
Livs0125s2p,287588.34,2476410.92,-46.64,-14.81,-3.07,0.16
Livs0125s2p,287588.23,2476410.92,-46.38,-14.83,-3.08,0.16
Livs0125s2p,287588.14,2476410.92,-46.32,-14.66,-2.98,0.08
Livs0125s2p,287588.02,2476410.92,-46.22,-14.49,-3.06,0.09
Livs0125s2p,287587.94,2476410.92,-45.88,-14.48,-3.08,0.1
Livs0125s2p,287587.83,2476410.93,-45.13,-14.07,-2.9,0.1
Livs0125s2p,287587.74,2476410.93,-43.8,-13.26,-2.56,0.25
Livs0125s2p,287587.62,2476410.93,-41.09,-11.09,-1.33,0.91
Livs0125s2p,287587.52,2476410.93,-34.11,-5.87,1.76,2.33
Livs0125s2p,287587.42,2476410.94,-17.85,6.35,8.64,5.72
Livs0125s2p,287587.32,2476410.94,29.55,41.85,21.91,12.11
Livs0125s2p,287587.23,2476410.94,65.64,67.91,37.35,19.25
Livs0125s2p,287587.12,2476410.94,89.12,84.17,52.13,26.06
Livs0125s2p,287587.03,2476410.94,95.35,87.42,54.21,26.81
Livs0125s2p,287586.93,2476410.94,85.66,78.95,49.97,24.57
Livs0125s2p,287586.82,2476410.93,54.29,54.89,41.6,20.43
Livs0125s2p,287586.73,2476410.93,28.64,35.72,31.38,15.52
Livs0125s2p,287586.62,2476410.93,4.82,18.47,17.93,9.3
Livs0125s2p,287586.54,2476410.93,-14.27,5.18,10.71,5.98
Livs0125s2p,287586.42,2476410.93,-27.63,-3.94,5.23,3.82
Livs0125s2p,287586.32,2476410.92,-38.75,-11.17,1.58,2.34
Livs0125s2p,287586.23,2476410.92,-42.72,-13.48,-0.57,1.42
Livs0125s2p,287586.13,2476410.92,-44.64,-14.75,-2.08,0.76
Livs0125s2p,287586.04,2476410.93,-45.64,-15.07,-2.57,0.5
Livs0125s2p,287585.94,2476410.93,-46.06,-15.14,-2.81,0.34
Livs0125s2p,287585.85,2476410.93,-46.13,-15.06,-2.99,0.17
Livs0125s2p,287585.75,2476410.94,-46.12,-14.82,-3.06,0.17
Livs0125s2p,287585.64,2476410.94,-46.14,-14.57,-2.98,0.34
Livs0125s2p,287585.55,2476410.94,-45.96,-14.49,-2.81,0.49
Livs0125s2p,287585.45,2476410.94,-45.88,-14.41,-2.73,0.5
Livs0125s2p,287585.36,2476410.95,-45.8,-14.32,-2.73,0.41
Livs0125s2p,287585.25,2476410.95,-46.05,-14.24,-2.73,0.33
Livs0125s2p,287585.17,2476410.95,-46.12,-14.32,-2.9,0.34
Livs0125s2p,287585.07,2476410.94,-46.32,-14.49,-2.9,0.35
Livs0125s2p,287584.97,2476410.94,-46.48,-14.42,-2.91,0.24
Livs0125s2p,287584.88,2476410.93,-46.56,-14.42,-3.07,0.34
Livs0125s2p,287584.78,2476410.92,-46.49,-14.42,-3.15,0.25
Livs0125s2p,287584.69,2476410.92,-46.59,-14.51,-3.14,0.35
Livs0125s2p,287584.6,2476410.91,-46.58,-14.67,-3.14,0.26
Livs0125s2p,287584.51,2476410.91,-46.42,-14.67,-3.15,0.26
Livs0125s2p,287584.41,2476410.9,-46.42,-14.5,-3.08,0.17
Livs0125s2p,287584.32,2476410.9,-46.34,-14.51,-3.06,0.17
Livs0125s2p,287584.23,2476410.9,-46.07,-14.51,-3.07,0.26
Livs0125s2p,287584.13,2476410.9,-46.01,-14.42,-2.83,0.41
Livs0125s2p,287584.05,2476410.91,-46.09,-14.5,-2.9,0.34
Livs0125s2p,287583.96,2476410.91,-46.25,-14.59,-3.07,0.17
Livs0125s2p,287583.88,2476410.92,-46.42,-14.66,-3.15,0.1
Livs0125s2p,287583.78,2476410.92,-46.41,-14.75,-3.23,0.09
Livs0125s2p,287583.69,2476410.93,-46.32,-14.92,-3.16,0.01
Livs0125s2p,287583.61,2476410.93,-46.42,-14.92,-3.32,0.02
Livs0125s2p,287583.51,2476410.94,-46.49,-15.01,-3.32,-0.08
Livs0125s2p,287583.43,2476410.94,-46.4,-15,-3.4,-0.07
Livs0125s2p,287583.36,2476410.94,-46.22,-14.91,-3.31,-0.09
Livs0125s2p,287583.29,2476410.94,-45.97,-14.91,-3.14,-0.07
Livs0125s2p,287583.22,2476410.94,-46.09,-14.75,-3.15,0.1
Livs0125s2p,287583.14,2476410.95,-46.24,-14.93,-3.32,0.25
Livs0125s2p,287583.08,2476410.95,-46.26,-15,-3.41,0.51
Livs0125s2p,287583,2476410.95,-46.08,-15.01,-3.49,0.51
Livs0125s2p,287582.94,2476410.95,-46.16,-14.93,-3.4,0.42
Livs0125s2p,287582.87,2476410.95,-46.11,-14.52,-3.39,0.26
Livs0125s2p,287582.8,2476410.95,-45.69,-14.43,-3.15,0.16
Livs0125s2p,287582.74,2476410.95,-45.35,-14.42,-3.16,0.25
Livs0125s2p,287582.71,2476410.95,-45.26,-14.34,-3.07,0.26
Livs0125s2p,287582.68,2476410.95,-45.17,-14.16,-3,0.26
Livs0125s2p,287582.66,2476410.95,-44.93,-14.01,-3.07,0.16
Livs0125s2p,287582.64,2476410.95,-44.77,-13.93,-3.07,0.17
Livs0125s2p,287582.61,2476410.95,-44.76,-14.17,-2.91,0.26
Livs0125s2p,287582.58,2476410.96,-45.09,-14.25,-2.98,0.26
Livs0125s2p,287582.56,2476410.96,-44.99,-14.32,-2.99,0.25
Livs0125s2p,287582.54,2476410.96,-45.08,-14.25,-3.07,0.25
Livs0125s2p,287582.51,2476410.96,-45.09,-14.26,-3.07,0.18
Livs0125s2p,287582.49,2476410.96,-45.16,-14.08,-3.08,0.17
Livs0125s2p,287582.49,2476410.96,-44.91,-14.08,-2.97,0.24
Livs0125s2p,287582.49,2476410.96,-44.82,-14.01,-2.91,0.26
Livs0125s2p,287582.49,2476410.96,-44.73,-14.08,-2.98,0.26
Livs0125s2p,287582.48,2476410.96,-44.65,-14,-2.97,0.26
Livs0125s2p,287582.48,2476410.96,-44.82,-14.07,-2.97,0.24
Livs0125s2p,287582.48,2476410.96,-44.98,-13.99,-2.97,0.16
